class,NTV1,NTV2,NTV3,NTV4,NTV5,NTV6,NTV7,NTV8,NTV9,NTV10
0.0,2.692131757736206,0.6944854855537415,2.706150531768799,6.333330631256104,6.481271743774414,-1.0660396814346311,4.117154598236084,7.614009380340576,6.652900695800781,5.185292720794678
1.0,2.0083882808685303,0.126690074801445,2.044137477874756,6.408051013946533,6.634552478790283,-0.4333822429180145,3.7198140621185294,7.633418083190918,6.605734348297119,5.375546455383301
1.0,1.4881106615066528,0.1987964361906051,2.158057451248169,6.550572395324707,6.63737678527832,-0.4761876761913299,3.968834400177002,7.599907398223877,6.432468414306641,5.468524932861328
0.0,2.383357048034668,-0.036192063242197,2.0210769176483154,6.023202419281006,6.242884635925293,0.2758144438266754,3.890533924102783,7.57015323638916,6.589216232299805,5.369399547576904
0.0,1.7070188522338867,0.1638228148221969,2.1329565048217773,6.216028690338135,6.314327239990234,0.4105232954025268,4.036048889160156,7.333557605743408,6.3971357345581055,5.579118728637695
1.0,5.462474822998047,1.7154228687286377,4.073369979858398,5.023030757904053,5.055242538452148,0.0031855655834078,5.490488052368164,6.141843318939209,6.760783672332764,5.7209014892578125
1.0,4.692441463470459,1.4645410776138306,3.7237274646759033,5.680929183959961,5.908322334289551,-0.9263333082199096,4.934686660766602,7.077998638153076,6.743619441986084,5.203372955322266
0.0,1.8143004179000852,0.3570654094219208,2.4718732833862305,6.517756938934326,6.237998962402344,-0.6405105590820312,4.03482723236084,7.774044990539551,6.454009056091309,5.068261623382568
0.0,4.125043869018555,0.0956750661134719,2.1498422622680664,5.991641998291016,6.754165172576904,-0.3386377692222595,4.198706150054932,7.480496406555176,6.659572601318359,5.439480781555176
1.0,3.346831798553467,0.5873264670372009,2.8122236728668213,5.330381393432617,5.405663013458252,1.1032521724700928,4.752044200897217,6.51569414138794,6.670438766479492,5.893458843231201
1.0,4.411053657531738,1.0808106660842896,3.341799736022949,5.308062553405762,5.28529167175293,-0.0562825314700603,4.874339580535889,6.483778953552246,6.508420944213867,5.873354434967041
1.0,2.559510946273804,0.4824568927288055,2.5973012447357178,5.599500179290772,5.652304172515869,0.873447597026825,4.408761978149414,6.80470609664917,6.583015441894531,5.789006233215332
1.0,2.550187826156616,0.2279935181140899,2.051922559738159,6.385003566741943,6.84221076965332,-0.511279284954071,3.647672414779663,7.700798511505127,6.638966083526611,5.258936405181885
1.0,4.330020427703857,1.2059475183486938,3.5773308277130127,5.35901403427124,5.359875202178955,-0.0694428011775016,5.214797019958496,6.613628387451172,6.646953582763672,5.66790246963501
1.0,5.667689800262451,1.8181748390197756,4.275941371917725,5.249118804931641,5.085491180419922,-0.6140144467353821,5.722906589508057,6.259854793548584,6.625838279724121,5.640263557434082
1.0,2.466524839401245,1.3155525922775269,3.715068817138672,5.7754807472229,5.439095497131348,0.1333176344633102,5.141784191131592,7.210628509521484,6.5036725997924805,5.121396541595459
1.0,2.556234836578369,0.7811190485954285,2.69580340385437,6.494185447692871,6.870506763458252,-0.831087052822113,4.423224449157715,7.574800968170166,6.381360530853272,5.287667274475098
1.0,4.407751560211182,1.0827372074127195,3.346747636795044,5.3915324211120605,5.353343486785889,-0.3058390915393829,4.813472270965576,6.589107036590576,6.509056568145752,5.805521965026856
0.0,2.63952898979187,0.4034474790096283,2.5050151348114014,5.593857288360596,5.716133117675781,0.9188559055328368,4.3943963050842285,6.746443748474121,6.582782745361328,5.895697593688965
0.0,2.2441742420196533,0.6229821443557739,2.4886441230773926,6.694868087768555,6.939213752746582,-0.8774508833885193,4.16649866104126,7.640864849090576,6.407675266265869,5.2135443687438965
1.0,3.74235463142395,1.4145156145095823,3.74810528755188,5.401349067687988,5.153120040893555,0.2168492525815963,5.108986854553223,6.514416217803955,6.655125141143799,5.577951431274414
1.0,3.2096073627471924,-0.2308268249034881,1.7535300254821775,6.087863922119141,6.824679851531982,0.0862228572368621,4.027388572692871,7.521965026855469,6.592176914215088,5.568942546844482
1.0,2.8860623836517334,0.1774234622716903,2.247645139694214,5.710685729980469,6.095613479614258,0.6847328543663025,4.2443695068359375,7.129670143127441,6.665548801422119,5.642749309539795
1.0,5.08004093170166,1.6061934232711792,3.93876051902771,5.534786701202393,5.746394157409668,-0.9122968912124634,5.1459059715271,6.912595748901367,6.735978126525879,5.276855945587158
0.0,2.449262857437134,0.195050373673439,2.006903648376465,6.508889675140381,7.147726058959961,-0.5773563385009766,3.950406789779663,7.464308738708496,6.702727794647217,5.520678520202637
1.0,5.293058395385742,1.448569416999817,3.874710321426392,4.85959005355835,4.932529926300049,0.869802713394165,5.597355842590332,6.025691986083984,6.86332368850708,5.789027214050293
1.0,1.307684302330017,0.505609393119812,2.5789425373077397,6.649240493774414,6.210427761077881,-0.5283619165420532,4.197412967681885,7.523829936981201,6.264179229736328,5.292870044708252
0.0,2.4757890701293945,0.5361682772636414,2.7033495903015137,6.398012638092041,6.265429496765137,-1.003111481666565,4.277900695800781,7.654200553894043,6.548903942108154,5.163429260253906
1.0,1.4438884258270264,0.3624158799648285,2.409363269805908,6.723023891448975,6.573784828186035,-0.8859574794769287,4.057841300964356,7.827744007110596,6.3907389640808105,5.170138359069824
0.0,1.526726484298706,0.6247076392173767,2.628892421722412,6.51311731338501,6.395900249481201,-0.5701399445533752,4.141348361968994,7.825660228729248,6.350986003875732,5.042251586914063
0.0,1.567363142967224,0.1928094029426574,2.189143657684326,6.12671422958374,6.1043219566345215,0.5711717009544373,4.029892444610596,7.233222961425781,6.391685962677002,5.638000011444092
0.0,3.246960401535034,0.4755874276161194,2.660479784011841,5.3279290199279785,5.511336326599121,1.2349631786346436,4.65633487701416,6.574180603027344,6.671975135803223,5.894328594207764
0.0,1.7717227935791016,0.4146129786968231,2.3699748516082764,6.576932907104492,6.618165016174316,-0.1068823412060737,4.165456771850586,7.718203067779541,6.292873859405518,5.106616973876953
1.0,4.4860005378723145,1.360215663909912,3.649711847305298,5.5590105056762695,5.285608291625977,0.1142032817006111,5.270854473114014,6.394300937652588,6.720711708068848,5.506739616394043
0.0,2.191059827804565,-0.1577118635177612,1.8137229681015012,6.410874843597412,6.777583122253418,-0.0920354053378105,3.9491028785705566,7.562633514404297,6.510929584503174,5.513035297393799
0.0,0.5779359936714172,0.9625000953674316,3.3326008319854736,6.413361549377441,5.384555339813232,-0.0920612961053848,4.594882488250732,7.084016799926758,6.374479293823242,5.437621593475342
1.0,5.171717166900635,1.44757080078125,3.813162088394165,4.99119758605957,4.973545074462891,0.3586757183074951,5.338701725006104,6.132277011871338,6.740652084350586,5.810087203979492
0.0,2.0859851837158203,-0.1816563755273819,1.8299516439437864,6.347396373748779,6.6171722412109375,-0.1987401843070984,3.7695932388305664,7.856720924377441,6.563244342803955,5.258076190948486
1.0,7.364756107330322,1.8235145807266235,4.44114351272583,4.975741386413574,5.170680999755859,-0.4872017502784729,6.076347827911377,6.276715278625488,6.855885982513428,5.493367671966553
0.0,2.2356550693511963,0.0050219409167766,2.1010513305664062,6.446597099304199,6.613328456878662,-0.7007132768630981,3.994282722473145,7.896297931671143,6.565530300140381,5.18228816986084
1.0,3.881554126739502,0.9609757661819458,3.027137517929077,5.724650859832764,6.311328887939453,-0.1301390081644058,4.834226131439209,7.081249237060547,6.7443037033081055,5.443326473236084
0.0,2.105316638946533,0.7972388863563538,2.6442108154296875,6.585456371307373,6.61070442199707,-0.710717499256134,3.9547176361083984,7.682332992553711,6.400883197784424,5.038503646850586
1.0,3.511414766311645,1.1913810968399048,3.4057939052581787,5.450136661529541,5.4447526931762695,0.3166637718677521,4.868694305419922,6.658086776733398,6.72111177444458,5.589699745178223
0.0,1.4454807043075562,0.6594253778457642,2.7010626792907715,6.518118381500244,6.375707626342773,-0.3246071934700012,4.313001155853272,7.757655620574951,6.298159599304199,5.0585713386535645
1.0,4.086505889892578,1.3087867498397827,3.4645838737487797,6.0815534591674805,6.15184211730957,-0.8116518259048462,4.998482704162598,7.016242980957031,6.5663161277771,5.2636308670043945
0.0,3.106226682662964,0.0176753159612417,2.0231292247772217,6.374035358428955,6.949180603027344,-0.7181314826011658,4.048672199249268,7.749768733978271,6.605084896087647,5.3172607421875
0.0,2.4866859912872314,0.0723173096776008,1.9945948123931885,6.183901786804199,6.80170202255249,-0.1059176921844482,4.027456283569336,7.427077293395996,6.552320957183838,5.690800666809082
1.0,2.5311837196350098,0.758337140083313,2.909397840499878,5.804315567016602,5.728280544281006,0.3379973471164703,4.580597877502441,6.87119197845459,6.606719017028809,5.64399003982544
0.0,3.1495919227600098,-0.0159495417028665,1.9539638757705688,6.124815940856934,6.539191246032715,0.0134789291769266,3.813155889511109,7.487744808197021,6.652178287506104,5.368258953094482
0.0,3.3319103717803955,1.1658598184585571,3.451724052429199,5.5282416343688965,5.322754859924316,0.2002694308757782,4.90676212310791,6.670842170715332,6.599837303161621,5.613462924957275
0.0,3.3175506591796875,-0.276812881231308,1.7329132556915283,5.926015377044678,6.721896171569824,0.2647704184055328,3.978502988815308,7.513362407684326,6.658083915710449,5.579746246337891
1.0,2.674995422363281,-0.0646495372056961,1.8868440389633176,6.350697040557861,6.8877949714660645,-0.5264186263084412,3.805789232254028,7.819574356079102,6.613342761993408,5.31055212020874
1.0,1.836827635765076,-0.5120610594749451,1.517870545387268,6.381600379943848,6.783360004425049,0.007083211094141,3.7146520614624015,7.935002326965332,6.48166561126709,5.395464420318604
0.0,4.807221412658691,2.0067896842956543,4.552958011627197,5.512730598449707,5.332454681396484,-0.9141817688941956,5.581791877746582,6.827513217926025,6.690642356872559,5.147434711456299
0.0,3.06273889541626,0.053748395293951,1.951651096343994,6.421546936035156,7.118112564086914,-0.0491619482636451,4.331384181976318,7.2950310707092285,6.298516273498535,5.734507083892822
0.0,3.868525981903076,1.6481305360794067,4.07325553894043,5.783534049987793,5.485082149505615,-0.8059415221214294,5.187606334686279,7.001243114471436,6.632054805755615,5.149584770202637
0.0,3.160090208053589,0.6044154763221741,2.790745496749878,6.205806732177734,6.125061511993408,-0.713189423084259,4.374431133270264,7.402267932891846,6.667030811309815,5.189831733703613
0.0,4.049743175506592,1.2303872108459473,3.380803108215332,5.601940155029297,6.073544502258301,-0.2684901058673858,5.091126441955566,6.94193172454834,6.729902744293213,5.487611293792725
1.0,7.237928867340088,1.86096715927124,4.424501895904541,4.827261447906494,5.075007915496826,-0.5967546105384827,5.876994609832764,6.154486656188965,6.742602825164795,5.72048282623291
1.0,2.0073812007904053,0.2920609414577484,2.255462884902954,6.047921180725098,5.973320484161377,0.5148540735244751,3.8952016830444336,7.156913757324219,6.466654300689697,5.56071138381958
1.0,4.540460586547852,1.396396517753601,3.632319450378418,5.577764987945557,5.711742401123047,-0.3323627114295959,5.004751682281494,6.842761993408203,6.840067863464356,5.270284175872803
1.0,3.071619987487793,0.2466726601123809,2.203253746032715,6.207683086395264,6.953782558441162,-0.117320105433464,4.459319114685059,7.391204357147217,6.499834537506104,5.578320026397705
1.0,4.088120937347412,0.3012368083000183,2.3678112030029297,5.786391258239746,6.459033489227295,-0.0512018464505672,4.287171363830566,7.288345813751221,6.693891525268555,5.495022296905518
1.0,3.9335086345672607,0.9965224862098694,3.054603099822998,6.17571496963501,6.161132335662842,-0.720710277557373,4.298641681671143,7.221744537353516,6.686163425445557,5.070952415466309
1.0,2.4470160007476807,-0.1070441529154777,1.850803017616272,6.036607265472412,6.447681903839111,0.430911660194397,3.834521770477295,7.456936836242676,6.595735549926758,5.511131763458252
0.0,2.3036651611328125,0.1076260432600975,2.1384685039520264,6.363319873809815,6.298973083496094,-0.1716233044862747,3.7693843841552734,7.698561191558838,6.550486087799072,5.096445560455322
1.0,1.6493277549743652,0.1829115897417068,2.213751077651977,6.73897123336792,6.579373836517334,-0.8215261697769165,3.855771780014038,7.768487930297852,6.467439651489258,5.1974053382873535
1.0,2.205493688583374,-0.1952334940433502,1.8346093893051147,6.379295825958252,6.694119453430176,-0.3669676184654236,3.819073677062988,7.806475639343262,6.5876970291137695,5.34131383895874
0.0,2.7652182579040527,0.7185206413269043,2.81928825378418,5.662537574768066,5.71601152420044,0.4790037274360657,4.461544990539551,6.791614055633545,6.618466854095459,5.739220142364502
0.0,2.0238277912139893,0.3452703654766083,2.402944803237915,6.185301303863525,6.311042785644531,0.2762239873409271,4.253698825836182,7.651212692260742,6.416418075561523,5.171078205108643
0.0,2.3855600357055664,0.1833062171936035,2.003732919692993,6.534190654754639,7.118494987487793,-0.6026313900947571,3.919975280761719,7.48095178604126,6.699965000152588,5.5009965896606445
0.0,4.309489727020264,1.5253833532333374,3.8195273876190186,5.435598373413086,5.607087135314941,-0.5067974328994751,5.065188884735107,6.894141674041748,6.728610515594482,5.3771843910217285
1.0,7.487475872039795,1.7946068048477173,4.416482448577881,4.808752059936523,5.306218147277832,-0.3979406952857971,5.94228458404541,6.290629863739014,6.87013053894043,5.563265800476074
0.0,3.7575063705444336,0.5222799777984619,2.4804108142852783,6.03436279296875,6.5093255043029785,-0.288998007774353,4.078110694885254,7.3582048416137695,6.696950912475586,5.28546142578125
1.0,5.033167839050293,1.3434069156646729,3.710366725921631,4.916440010070801,5.033634185791016,0.7406790256500244,5.387340068817139,6.149332046508789,6.829938411712647,5.796739101409912
1.0,4.2220869064331055,0.8282759785652161,2.9931764602661133,5.548584461212158,5.948113918304443,0.1675449162721634,4.810786724090576,6.892908573150635,6.780695915222168,5.510983467102051
0.0,4.174802303314209,2.0347938537597656,4.588199138641357,5.553664207458496,5.222249507904053,-0.7368262410163879,5.581729412078857,6.839780330657959,6.645707607269287,5.136019229888916
1.0,6.440219402313232,1.8569096326828003,4.436781883239746,5.094094753265381,4.949924468994141,-0.6419820785522461,5.8938307762146,6.263562679290772,6.698976993560791,5.575286388397217
0.0,3.392051696777344,0.8002831339836121,2.901817321777344,5.889159202575684,6.123678684234619,-0.7689275145530701,4.221494674682617,7.485671520233154,6.740575790405273,5.219173908233643
1.0,2.38541841506958,0.4059524238109588,2.5065691471099854,5.680125713348389,5.737931728363037,0.7461864948272705,4.313175678253174,6.855137348175049,6.584009170532227,5.829856395721436
1.0,6.104112148284912,1.8331693410873413,4.316141605377197,4.814718246459961,4.778432846069336,-0.3399391770362854,5.580661296844482,6.047873973846436,6.672123908996582,5.841235637664795
0.0,4.38475513458252,1.291388988494873,3.5032734870910645,5.830285549163818,6.2355570793151855,-0.9908754229545592,5.0085649490356445,7.195558071136475,6.651268005371094,5.289906978607178
0.0,3.2400360107421875,0.7948563694953918,2.8226892948150635,6.2083282470703125,6.396066665649414,-1.0264880657196045,4.178488254547119,7.485326290130615,6.6793389320373535,5.200621604919434
0.0,4.085820198059082,2.5036840438842773,5.256492614746094,5.589536666870117,5.021028995513916,-1.167017698287964,5.900807857513428,6.972560882568359,6.572302341461182,4.872375011444092
0.0,2.918233633041382,1.0016361474990845,3.0445902347564697,6.258216381072998,6.273000240325928,-0.7546126246452332,4.453404426574707,7.325068950653076,6.621394634246826,5.184743881225586
1.0,2.5829575061798096,0.3202828466892242,2.182131767272949,6.335699081420898,6.814757347106934,-0.497239202260971,3.892832517623901,7.55774450302124,6.631118297576904,5.395374774932861
1.0,6.00613260269165,1.724485993385315,4.1954731941223145,5.358242988586426,5.347305774688721,-0.3693951666355133,5.795019149780273,6.442385673522949,6.841666221618652,5.33618688583374
0.0,3.840766668319702,1.4726463556289673,3.717519044876098,5.936972618103027,6.034731388092041,-0.9350394606590272,5.08691930770874,7.173855304718018,6.582937240600586,5.197620868682861
0.0,2.580360174179077,1.0393807888031006,3.253643274307251,5.703949928283691,5.367183208465576,0.4353596568107605,4.678297996520996,6.699975967407227,6.595223426818848,5.6028151512146
1.0,6.803669452667236,1.8791835308074951,4.446481704711914,4.986349105834961,5.299115180969238,-0.4784647822380066,5.819841384887695,6.365633487701416,6.835442066192627,5.4809112548828125
